sample,class,F_g__Staphylococcus,F_g__Acinetobacter,F_g__Corynebacterium,F_g__Cutibacterium,F_g__Pseudomonas,F_g__Streptococcus,F_g__Sphingomonas,F_g__Brevundimonas,F_g__Anaerococcus,F_g__Lawsonella,F_g__norank_f__Neisseriaceae,F_g__Kocuria,F_g__Finegoldia,F_g__Bradyrhizobium,F_g__Pelomonas,F_g__Enhydrobacter,F_g__Deinococcus,F_g__Stenotrophomonas,F_g__Rothia,F_g__Micrococcus,F_g__Paracoccus,F_g__Actinomyces,F_g__Phyllobacterium,F_g__Haemophilus,F_g__Lactobacillus,F_g__Actinotignum,F_g__Gordonia,F_g__Peptoniphilus,F_g__Veillonella,F_g__norank_f__norank_o__Chloroplast,F_g__Prevotella,F_g__Aquabacterium,F_g__Methylobacterium-Methylorubrum,F_g__Delftia,F_g__Granulicatella,F_g__Neisseria,F_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,F_g__Porphyromonas,F_g__Gemella,F_g__Eremococcus,F_g__Roseomonas,F_g__Piscicoccus,F_g__Acidovorax,F_g__Devosia,F_g__unclassified_f__Xanthobacteraceae,F_g__unclassified_f__Enterobacteriaceae,F_g__Brachybacterium,F_g__Chryseobacterium,F_g__Psychrobacter,F_g__Bacillus,F_g__norank_f__Caulobacteraceae,F_g__Rhodococcus,F_g__Fusobacterium,F_g__Burkholderia-Caballeronia-Paraburkholderia,F_g__Brevibacterium,F_g__Mobiluncus,F_g__unclassified_f__Dermacoccaceae,F_g__Pantoea,F_g__Dermabacter,F_g__Kytococcus,F_g__unclassified_o__Enterobacterales,F_g__Aerococcus,F_g__unclassified_f__Intrasporangiaceae,F_g__Luteimonas,F_g__Ezakiella,F_g__Leptotrichia,F_g__norank_f__Weeksellaceae,F_g__unclassified_f__Rhizobiaceae,F_g__Escherichia-Shigella,F_g__Peptostreptococcus,F_g__unclassified_f__Rhodobacteraceae,F_g__unclassified_f__Sphingomonadaceae,F_g__Ornithinimicrobium,F_g__Mesorhizobium,F_g__Anoxybacillus,F_g__norank_f__Mitochondria,F_g__Weissella,F_g__unclassified_f__Comamonadaceae,F_g__Murdochiella,F_g__Enterobacter,F_g__Skermanella,F_g__Flavobacterium,F_g__norank_f__JG30-KF-CM45,F_g__norank_f__Rhizobiaceae,F_g__Dialister,F_g__Aeromonas,F_g__Amaricoccus,F_g__Serratia,F_g__Romboutsia,F_g__Rubellimicrobium,F_g__norank_f__norank_o__SBR1031,F_g__Exiguobacterium,F_g__unclassified_p__Proteobacteria,F_g__Varibaculum,F_g__unclassified_k__norank_d__Bacteria,F_g__Alloprevotella,F_g__Aliterella,F_g__Arthrobacter,F_g__Pseudoxanthomonas,F_g__unclassified_f__Lachnospiraceae,F_g__Sphingopyxis,F_g__Alishewanella,F_g__Abiotrophia,F_g__Truepera,F_g__Ottowia,F_g__norank_f__Muribaculaceae,F_g__Niabella,F_g__Chroococcidiopsis_PCC_7203,F_g__Pedobacter,F_g__unclassified_c__Parcubacteria,H_g__Staphylococcus,H_g__Acinetobacter,H_g__Corynebacterium,H_g__Cutibacterium,H_g__Pseudomonas,H_g__Streptococcus,H_g__Sphingomonas,H_g__Brevundimonas,H_g__Anaerococcus,H_g__Lawsonella,H_g__norank_f__Neisseriaceae,H_g__Kocuria,H_g__Finegoldia,H_g__Bradyrhizobium,H_g__Pelomonas,H_g__Enhydrobacter,H_g__Deinococcus,H_g__Stenotrophomonas,H_g__Rothia,H_g__Micrococcus,H_g__Paracoccus,H_g__Actinomyces,H_g__Phyllobacterium,H_g__Haemophilus,H_g__Lactobacillus,H_g__Actinotignum,H_g__Gordonia,H_g__Peptoniphilus,H_g__Veillonella,H_g__norank_f__norank_o__Chloroplast,H_g__Prevotella,H_g__Aquabacterium,H_g__Methylobacterium-Methylorubrum,H_g__Delftia,H_g__Granulicatella,H_g__Neisseria,H_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,H_g__Porphyromonas,H_g__Gemella,H_g__Eremococcus,H_g__Roseomonas,H_g__Piscicoccus,H_g__Acidovorax,H_g__Devosia,H_g__unclassified_f__Xanthobacteraceae,H_g__unclassified_f__Enterobacteriaceae,H_g__Brachybacterium,H_g__Chryseobacterium,H_g__Psychrobacter,H_g__Bacillus,H_g__norank_f__Caulobacteraceae,H_g__Rhodococcus,H_g__Fusobacterium,H_g__Burkholderia-Caballeronia-Paraburkholderia,H_g__Brevibacterium,H_g__Mobiluncus,H_g__unclassified_f__Dermacoccaceae,H_g__Pantoea,H_g__Dermabacter,H_g__Kytococcus,H_g__unclassified_o__Enterobacterales,H_g__Aerococcus,H_g__unclassified_f__Intrasporangiaceae,H_g__Luteimonas,H_g__Ezakiella,H_g__Leptotrichia,H_g__norank_f__Weeksellaceae,H_g__unclassified_f__Rhizobiaceae,H_g__Escherichia-Shigella,H_g__Peptostreptococcus,H_g__unclassified_f__Rhodobacteraceae,H_g__unclassified_f__Sphingomonadaceae,H_g__Ornithinimicrobium,H_g__Mesorhizobium,H_g__Anoxybacillus,H_g__norank_f__Mitochondria,H_g__Weissella,H_g__unclassified_f__Comamonadaceae,H_g__Murdochiella,H_g__Enterobacter,H_g__Skermanella,H_g__Flavobacterium,H_g__norank_f__JG30-KF-CM45,H_g__norank_f__Rhizobiaceae,H_g__Dialister,H_g__Aeromonas,H_g__Amaricoccus,H_g__Serratia,H_g__Romboutsia,H_g__Rubellimicrobium,H_g__norank_f__norank_o__SBR1031,H_g__Exiguobacterium,H_g__unclassified_p__Proteobacteria,H_g__Varibaculum,H_g__unclassified_k__norank_d__Bacteria,H_g__Alloprevotella,H_g__Aliterella,H_g__Arthrobacter,H_g__Pseudoxanthomonas,H_g__unclassified_f__Lachnospiraceae,H_g__Sphingopyxis,H_g__Alishewanella,H_g__Abiotrophia,H_g__Truepera,H_g__Ottowia,H_g__norank_f__Muribaculaceae,H_g__Niabella,H_g__Chroococcidiopsis_PCC_7203,H_g__Pedobacter,H_g__unclassified_c__Parcubacteria
24H_11,11,0.801042132,0.009021885,0.135596248,0.031055531,0.000595504,0.001191008,0.000655054,0.000655054,0.015899955,0,0,0,0.000267977,0.000416853,0.000148876,0.000267977,0,0,0.000148876,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,5.96E-05,0.000148876,0,8.93E-05,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,5.96E-05,0,0,0.000506178,0,0,0.000863481,0,5.96E-05,0,0,0,0,5.96E-05,0.000238202,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531159744,0.136817031,0.087122227,0.0151258,0.023135328,0.003275272,0.01351794,0.007592675,0.014887599,0.00068483,0,0.002114039,0.001726961,0.002828644,0.001250558,0.008188179,0.000387078,0.001339884,0.00080393,0.001875837,0.000714605,0.000625279,0.00223314,0.00080393,0.000208426,0,0,0.000625279,8.93E-05,0,0.000119101,0.00068483,0.001399434,0.001191008,0.000863481,0.001250558,0.003662349,0.000208426,0.000208426,0.000267977,0.005955039,0.000148876,0.000119101,0,0,0,0.000238202,0,0.074289117,0.000119101,0.000327527,0,0.000238202,0.000119101,0.000863481,0,0,0.011582552,0.000446628,5.96E-05,0.01741849,0.000119101,0.000238202,0,0,0.001042132,0,0.000148876,0,0,0.008039303,0.000119101,0,0,0,0,0,0,0.000148876,0,0.000208426,0.000208426,0,0.000148876,0,0,0,0.000446628,0,5.96E-05,0,0.000178651,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24H_12,12,0.528033348,0.01810332,0.162393926,0.057317255,0.001875837,0.005806163,0.001607861,0.002828644,0.095995236,0.009885365,0,0.000208426,0.031204407,0.000982582,0.00068483,0,0,0.000238202,0.000238202,0,0.000625279,0.002173589,0.000714605,0,0,0,0,0.021765669,0.003126396,0,0.002530892,0.000148876,0.000267977,0,0.000416853,0.000267977,0,0.003960101,0.00068483,0.009468513,0,0,0,0,0,0,0,0,0,0,0.000208426,0,0.002411791,0,0.003156171,0.001816287,0,0,0.002352241,0.001012357,0,0,0,0,0.00973649,0.000535954,0,0.00074438,0,0,0.000297752,0,0,0,0,0,0,0,0.002382016,0,0,0,0,0.000148876,0.000893256,0,0,0,5.96E-05,0,0,0,0,0.000952806,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040434718,0.007265148,0.346493971,0.007682001,0.000357302,0.008396606,0.000625279,0.000238202,0.337501861,0.004257853,0,0.000119101,0.101444097,0.000148876,0,5.96E-05,0,0,8.93E-05,0,0.001042132,0.002411791,0.000119101,0.000119101,0,0,0,0.02721453,0.00080393,0,0.005716838,0,0,0,0.000178651,0.000833706,0,0.014024118,0.00154831,0.027542057,8.93E-05,0,0,0,0,0,0.00080393,0,0,0,0,0,0.000208426,0,0.011999404,0.00080393,8.93E-05,0,0.013011761,0.006520768,0,0,0,0,0.006193241,0.000267977,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.003424148,0,0,0,0,5.96E-05,0.000714605,0,0,0,0.000119101,0,0,0,0,0.000178651,0.000148876,0.000148876,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0
24H_13,13,0.454071758,0.062527914,0.113026649,0.175107935,0.004347179,0.002679768,0.00229269,0.004644931,5.96E-05,0.07464642,0,8.93E-05,0.000148876,0.002441566,0.001161233,0,0,0.000952806,0.001012357,0.000565729,5.96E-05,0.000893256,0.000238202,0.000535954,0,0.06863183,0,0,0.000476403,0,0,0.000297752,0.000446628,0.000327527,0.000238202,0.000297752,8.93E-05,0,0.000119101,0,0,0,8.93E-05,0,0,0.011969629,0,0,0,2.98E-05,0,0,0,0.000119101,0,0,0,0,0,0.000565729,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0.009230311,0,8.93E-05,8.93E-05,0,0,0.000208426,0,0,0,0,0,0,0,0,0.000208426,0.000267977,0,0,0,0,0,0,0.112133393,0.340628257,0.13812714,0.038201578,0.046359982,0.016167932,0.024147685,0.036683043,0.016822986,0.02938812,0,0.003483698,0.036236415,0.01816287,0.006788745,0.031770135,0.000595504,0.004942683,0.003543248,0.002382016,0.00750335,0.013934792,0.009379187,0.001339884,0,0,0,0.000267977,0.001846062,0,0.003305047,0.002322465,0.00229269,0.003096621,0.00080393,0.000208426,0,0.000774155,0,0.000267977,0,0,0.000416853,0,0.004198303,0.000506178,0,8.93E-05,0,0.000208426,0.001578085,5.96E-05,0,0.001101682,0.002054489,0,0.001875837,0,0.000893256,0,0,0.000565729,0.000655054,0,0,0.001101682,0,0.00074438,0,0,0,0,0,0.001905613,0,0,0,0,0,0,0.004347179,0,0,0,0,0,0,0,0,0,0,0.001131457,0,0,0,0.000625279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24H_14,14,0.537055233,0.059848146,0.013160637,0.217478041,0.002649993,0.005657287,0.002471341,0.002947745,0.001191008,0.136608605,0,0,0.003334822,0.001756737,0.001161233,0.000178651,0,0.000595504,0.001339884,0,0.000565729,0.001637636,0.001042132,0.002858419,0,0,0,0,0.000238202,0,0,5.96E-05,0.000119101,0.00068483,0.000238202,0.00080393,0.000327527,0,0,8.93E-05,0,0,0,0,0,0.000833706,0,0,0,0,0,0,0,0.000238202,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176179842,0.305344648,0.093226143,0.027125205,0.061991961,0.015155575,0.025785321,0.043858866,0.009260086,0.053535805,0.000119101,0.005002233,0.003900551,0.014440971,0.008039303,0.004228078,0.000446628,0.002649993,0.004615156,0.009260086,0.003156171,0.00303707,0.005627512,0.006461218,0,0.001101682,0.000416853,0.008217954,0.001101682,0.000952806,0.003007295,0.002590442,0.004406729,0.002888194,0.001518535,0.004168528,0.002084264,0.001042132,0.001250558,0.000178651,0.000893256,0,0.001310109,0.000178651,0.003245497,0.000774155,0,0.00074438,0,0.000446628,0.000774155,0.000923031,0.001220783,0.000833706,0,0,0,0,0,0.006461218,0.001369659,8.93E-05,0.000267977,0,0,0.000267977,0,0.001399434,0,0.000714605,0,0.002441566,0.000595504,0.001726961,0,0.002649993,0,0.000655054,0,0.000565729,0,0,0.00080393,0,0,0,0,0,0,0.001994938,0,0,0,0.00830728,0,0.000565729,0,0.000357302,0,0,0,0,0,0,0,0,0,0.007235373,0,0
24H_15,15,0.261723984,0.053535805,0.179336013,0.018490397,0.002203365,0.270716093,0.004108977,0.004079202,0.016822986,0.001399434,0,0.001756737,0.01283311,0.001458985,0.000595504,0.003245497,0.000148876,0.000476403,0.034330802,0.005478636,0.002501117,0.067857675,0.001042132,0.004049427,2.98E-05,0,0,0.003215721,0.010689296,0.000178651,0.000476403,0.000148876,0.000893256,0.000238202,0.006193241,0.000238202,0.000297752,0.001280333,0.003513473,0,0.001399434,0,0,0.000178651,0.000119101,0,0,0,0,0,0.000208426,5.96E-05,0.003483698,8.93E-05,2.98E-05,0.003453923,0,0,0.000267977,0,0,0.000416853,0,0,0,0.000476403,0,0,0,0.002560667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297752,0.000148876,0,0,0,0,0,0.000387078,0,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234003275,0.027780259,0.315676641,0.00378145,0.003066845,0.024445437,0.006490993,0.016048831,0.077475063,0.004704481,0,0.002590442,0.066875093,0.000893256,0.000476403,0.023343755,0.003066845,0.000416853,0.003185946,0.019413429,0.016108382,0.008098854,0.001191008,0.00068483,0,0,0,0.01735894,0.000714605,0.000208426,0.017775793,0,0.000208426,0.000178651,0.000625279,0.000238202,0.000178651,0.037993152,0.000297752,0,0.003185946,0,0.000714605,0.000148876,0,0.000148876,0,5.96E-05,0,2.98E-05,0,8.93E-05,0.000327527,0.000178651,0.000178651,0.037784725,0.000416853,0,0.001042132,0,0,0.003245497,0,0,0,0.000178651,0,0.000238202,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,2.98E-05,0.000446628,0,0,0,0,0,0,0.000476403,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48H_1,1,0.495399732,0.077504838,0.10867947,0.247074587,0.009408962,0.011463451,0.007324699,0.008545482,0,0.006133691,0.001042132,0.000119101,0,0.004138752,0.002947745,0.000506178,8.93E-05,0.000655054,0.00229269,0,5.96E-05,0.003126396,0.002322465,0.001101682,0,0,0.000357302,0,8.93E-05,0.000148876,0,0.000387078,0.000416853,0.000267977,0,0,0,0,0.000833706,0,0,0,0,0,0,0,0,0,0,0.000119101,0.00080393,0,0,0.000297752,0,0,0.000148876,0,0,8.93E-05,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,5.96E-05,0,5.96E-05,0,0,0,0.000297752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333005806,0.237070121,0.017865118,0.03174036,0.042489206,0.046895936,0.025636445,0.032276314,0.001042132,0.047789192,0.002888194,0.004853357,0,0.00985559,0.00911121,0.00297752,0.000357302,0.003245497,0.004942683,0.001191008,0.002411791,0.00458538,0.006461218,0.003989876,0.003066845,0,0.00068483,0,0.002114039,0.001518535,0.004019652,0.002709543,0.002828644,0.00154831,0.001667411,0.001131457,0.000476403,0,0.001637636,0,0.000119101,0,0.000327527,8.93E-05,0.002322465,0.005687063,0.000327527,0.000535954,0,0.002947745,0.001756737,0.00068483,0.000327527,0.001131457,0,0,0,0.006878071,0,0.001637636,0.002798869,0.000119101,0.000476403,0.000238202,0,0.001042132,0,0.000625279,0,0,0.000595504,0.000893256,0,0,0,0,0,0.000267977,0,0.007979753,0.000595504,0,0.000148876,0.000148876,0.000238202,0.001905613,0.000387078,0.000506178,0,0.000535954,0.000625279,0,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0.000238202,0
48H_2,2,0.719606967,0.035134733,0.017478041,0.135477148,0.003543248,0.002084264,0.001965163,0.002530892,0,0.001280333,0,0,0,0.000923031,0.000178651,0,0,0.000416853,0.000535954,0,0.00074438,0.001161233,0.000863481,0.001191008,0.067470597,0,0,0,0,0.000506178,8.93E-05,0.000119101,0.000387078,0,0.000178651,0,0,0,0.000119101,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.000119101,0,5.96E-05,8.93E-05,0,0,0,0,0,0,0,0,0.000208426,0,0,0,0,0,0,0,0,8.93E-05,0,5.96E-05,0,5.96E-05,0,0,0,0,0,0,0.000357302,0,0,0,0,0,0,0.000119101,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0.176298943,0.324728301,0.024713414,0.064433527,0.049456603,0.056156022,0.026202174,0.041089772,0.002947745,0.007265148,0.000148876,0.002203365,0.002054489,0.015899955,0.007146047,0.002441566,0.00074438,0.006490993,0.004079202,0.001786512,0.001697186,0.005657287,0.006312342,0.013369064,0.010927497,0,0.000625279,0,0.001191008,0.038648206,0.000267977,0.004644931,0.000506178,0.006610094,0.013398839,0.005538187,0.001458985,0.000208426,0.001399434,0.000863481,0,0,0.001697186,0.000506178,0,0.000178651,0.000506178,0.000565729,0.000506178,0.002262915,0.000506178,0.001042132,0.002530892,0.001071907,0.000148876,0.000148876,0.000297752,0.000148876,0,0,0,0.000893256,0.000416853,0,0,5.96E-05,0,0.000923031,0,0,0.000178651,0.001131457,0,0.000714605,0.000714605,0.009021885,0.000476403,0.000297752,0,0.000297752,0.000208426,0.000565729,0,0.001846062,0,0.000119101,0,0.002084264,0.00074438,0.000119101,0,0.000535954,0,0.000148876,0,8.93E-05,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0.000327527,0
48H_3,3,0.32082775,0.267351496,0.016316808,0.012505583,0.044722346,0.005835939,0.033765074,0.03918416,0.014768498,0.002441566,0,0.045824029,0.007205598,0.014024118,0.008753908,0.006163466,0.000893256,0.003960101,0.000625279,0.003126396,0.059014441,0.001935388,0.011463451,0.000416853,0.007086497,0,0.000655054,0.000952806,0.000535954,0.000714605,0.000416853,0.000357302,0.002679768,0.001191008,8.93E-05,0,0.000923031,0,0,0,0.005865714,0.000327527,0.000655054,0.000506178,0.003275272,0.000119101,0.013369064,0,0,0,0.000267977,0,0,0.001607861,0.000267977,0.000565729,0.004168528,0,0,0,0,0,0.001399434,0,0,0,0,0.000535954,0.000357302,0.000655054,0.000714605,0.002947745,0,0.001429209,0,0,0,0.000148876,0,0,0,0,0,0,0.000625279,5.96E-05,0,0,0,0.000357302,0,0,0,0.000416853,0,0,0,0.000476403,0.000655054,0,0,0,0,0,0,0,0,0,0,0,0.181539378,0.323894596,0.014828048,0.005597737,0.037427423,0.0452583,0.016942087,0.028554414,0.006431443,0.003960101,0,0.042638082,0.004793807,0.012624684,0.004972458,0.030102724,0.000357302,0.004436504,0.005627512,0.003811225,0.013815692,0.012207831,0.007086497,0.000565729,0.010034241,0,0.01054042,0.001369659,0.00223314,0.000863481,0.00148876,0.000833706,0.003096621,0.001786512,0.005240435,0.000178651,0.004496055,0,0.001429209,0,0.003989876,0,0.000923031,0.000714605,0.001786512,0.000535954,0.007443799,0.002382016,0,0.009676939,0.000297752,5.96E-05,0.000982582,0.000893256,0,5.96E-05,0.012356707,0.004793807,0,0.000178651,0,0,0.000655054,0.000416853,0,0.000119101,0,0.00080393,0.000238202,0.000327527,0.000476403,0.000506178,0,0.000625279,0,0.000238202,0,0.000714605,0,0.000506178,0,0,0.000208426,0.000297752,0.000446628,0.003245497,0,0,0.000357302,0,0.00899211,0,0,0,0,0.000208426,0,0.005895489,0.001250558,0.000357302,0,0,0,0.000357302,0,0,0,0,0,0
48H_4,4,0.687122227,0.034390353,0.042638082,0.026053298,0.007979753,0.040881346,0.00824773,0.007324699,0.000535954,0.000476403,0,0.004883132,0.020902188,0.004257853,0.001816287,5.96E-05,0.00068483,0.000833706,0.001071907,0.000982582,0.004734256,0.000952806,0.001339884,0.000446628,0.000119101,0,0.000208426,0.000506178,0,0.000178651,0.000267977,0.000595504,0.000297752,0.000238202,0.000297752,0.00080393,0.000297752,0,0.00068483,0,0.000178651,8.93E-05,0,0,0,0,0.000446628,0,0,0.000148876,0.000357302,8.93E-05,0,5.96E-05,0,0.000357302,0,0,0,0.00068483,0,0,0,0,0,0,0,0,0,0.001161233,0,0.000833706,0,0.000327527,0,0,0.081375614,0,0,0,0,0,0,0,0,0,0,0,0,0.001071907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027065654,0.198570791,0.007920202,0.003066845,0.009915141,0.010480869,0.009825815,0.006490993,0.000178651,0.000476403,0,0.325621557,0.0037219,0.00223314,0.001131457,0.01357749,0.001994938,0.003305047,0.001846062,0.001429209,0.045943129,0.000833706,0.001786512,0.000416853,0.002114039,0,0.130058062,0.000416853,0.000119101,0.000714605,0.000267977,0.000655054,0.007354474,0.000595504,0.000148876,8.93E-05,0.008962334,0,0.000923031,0,0.000416853,0,0.000655054,0.00068483,0,0.000148876,0.001012357,0.009230311,0,0.00068483,0.000208426,0.025189817,8.93E-05,0,0.001339884,0,0.000416853,5.96E-05,0,0.000506178,0,0,0.000208426,0.001101682,5.96E-05,0.000208426,0,0.000565729,0,0.000535954,0.021706119,0.006163466,0,0.000119101,8.93E-05,0,0.000506178,0.011642102,0,0.000267977,0.018401072,0,0,0,0,0.000506178,0.012684234,0.000476403,0,5.96E-05,0,0.000178651,0,0,0,0,0,0,0.009706714,0,0,0,0,0.000119101,0,0,0,5.96E-05,0,0
48H_5,5,0.148846211,0.299121632,0.029328569,0.167723686,0.036057764,0.03855888,0.020306685,0.031115081,0.000476403,0.005508411,0,0.006907846,0.001191008,0.016346583,0.019621855,0.017090963,0,0.003573024,0.012386482,0.036415066,0.003126396,0.004912908,0.008873009,0.000148876,0.000119101,0,0.004436504,8.93E-05,0.001220783,0.000535954,0.000506178,0.001280333,0.001339884,0.002649993,0.001578085,0.000357302,0.000863481,8.93E-05,0.00074438,0,0.000357302,0,0.001458985,0.000357302,0.001875837,0.007979753,0.006371892,0.000625279,0,0.001280333,0.001042132,0.000863481,0,0.001458985,0.002203365,0,0.000387078,0.001280333,0,0.000416853,0.000595504,0,0.001220783,0,0,0.000446628,0,0.00080393,0,0,8.93E-05,0.000238202,0,0.000476403,0.000446628,0.000267977,0,0.000923031,0,0,0,0,0.000714605,8.93E-05,0,0,0.000446628,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0,0,0,0.000238202,0.000148876,0,0,0,0.000148876,0,0,0.06044365,0.164954593,0.025547119,0.018430847,0.013130862,0.348965312,0.009587614,0.014232544,0.000267977,0.004883132,0.000327527,0.008605032,0.000387078,0.004376954,0.001846062,0.007384249,0.000535954,0.001310109,0.117969332,0.043501563,0.004317404,0.006788745,0.002114039,0.003573024,0.000267977,0.000178651,0.004942683,8.93E-05,0.01202918,0.000238202,0.001012357,0.000565729,0.00080393,0.001071907,0.010480869,0.000446628,0.001846062,0.000148876,0.000923031,0,0.002203365,0,0.003989876,0.000119101,0.000387078,0.003662349,0.008188179,0.001458985,0,0.001339884,0.000416853,0.000387078,0.001012357,0.000267977,0.00521066,0,0.000982582,0.000327527,0,0.000119101,0.001697186,8.93E-05,0.001994938,0,0,0.000506178,0,0.000327527,0,0.000327527,0.000327527,0.000267977,0.000238202,0.000238202,0.002858419,0,0.004764032,0.000178651,5.96E-05,0,0,0,0.000238202,0.005240435,0,0,0,0,0,0.000119101,0.000833706,0.000119101,0,0,0,2.98E-05,0,0,0.000178651,0.000208426,0,0,0,0.000357302,0,0,0,0.000238202,8.93E-05,0
48H_6,6,0.047729641,0.250617835,0.008337055,0.478636296,0.019502754,0.013785916,0.02492184,0.022658925,0.000208426,0.076462707,0,0.000267977,0,0.01054042,0.004793807,0.00074438,0.000297752,0.000952806,0.001697186,0.000357302,0.000297752,0.003334822,0.004734256,0.001846062,0,0,0,0,0.001161233,0.000535954,0,0.00080393,0.001399434,0.002114039,0,0.000416853,0.002203365,0,0.000774155,0,0,0,0.00074438,0,0,0.001339884,0,0,0,0.001905613,0.00068483,0,0,0.000655054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357302,0.000119101,0,0,0,0,0,0.000148876,0,0,0.000327527,0,0,0,0,0.000148876,0,0,0.000178651,0,0,0,0,0,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055620068,0.494863778,0.025993747,0.046717285,0.039720113,0.009766265,0.03849933,0.038320679,0.001607861,0.037397648,0,0.006610094,0.000595504,0.024504987,0.004406729,0.01054042,0.007384249,0.006550543,0.002262915,0.005597737,0.006788745,0.001101682,0.009647164,0.007026947,0.000327527,0,0.001905613,0.000476403,0.002709543,0.001429209,0.000535954,0.002441566,0.001339884,0.005567962,8.93E-05,0.000238202,0.002620217,0,0.000267977,0,0.001637636,0.000476403,0.000178651,0,0.002382016,0.001458985,0.002679768,0.001786512,0,0.011612327,0.001339884,0,0.000178651,0.001458985,0.000267977,0.000387078,0.000625279,0,0.000178651,0.001042132,0.000178651,0,0.000774155,0.000119101,0,0,0,0.001220783,0,0.000416853,0.000238202,0.001042132,0,0.001101682,0.00074438,0.00068483,0.000833706,0.002024713,0,0,0.000148876,0.000267977,0.000535954,0,0,0.000327527,0.000297752,0,0,0.000119101,0.000297752,0,0,0,8.93E-05,0.000655054,0,0,0,0,0,0,0,0,0,0,0,0,0.000238202,0
48H_7,7,0.04296561,0.291201429,0.010778621,0.084799762,0.04978413,0.069048682,0.059848146,0.057734107,0.00074438,0.003424148,0,0.001667411,0,0.018192646,0.012684234,0.004168528,0.000148876,0.007771326,0.002530892,0.000327527,0,0.002471341,0.021289266,0.038350454,0,0,0,0,0.000952806,0.000476403,0.001339884,0.001339884,0.005419086,0.002590442,0.000506178,0.001071907,0.003156171,0,0.002501117,0,0.001071907,0,0.003543248,0.006878071,0.004376954,0.003453923,0.000387078,0.001399434,0,0.005091559,0.003215721,0.000416853,0.001101682,0.000327527,0.000208426,0,0,0,0,0,0,0.001101682,0.000565729,0,0,0,0,0.00223314,0,0,0,0.000833706,0,0.000476403,0.000565729,0.000327527,0,0.002590442,0,0,0.001101682,0,0.002411791,0,0,0,0.000238202,0,0,0.001756737,0.000297752,0,0,0,0.000863481,0.000446628,0,0.000387078,0.001935388,0,0,0,0,0,0,0,0,0,0.001965163,0,0.499300283,0.278725622,0.007741551,0.002411791,0.03391395,0.020872413,0.019889832,0.026083073,0,0.003811225,0,0.001905613,0,0.01059997,0.005478636,0.00068483,0.00080393,0.003632574,0.00452583,0.001071907,0.002054489,0.001161233,0.011374125,0.007741551,0.000387078,0,0,0.000208426,0.001756737,0.000595504,0,0.001161233,0.001726961,0.004376954,0,0,0.000297752,0,0.000238202,0,0.000119101,0,0.000267977,0.001429209,0,0.00068483,0.000655054,0.000506178,0,0.001518535,0.001101682,0.000238202,0,0.000714605,0,0,0.000148876,0.000238202,0,0,0,0.003692124,0.000119101,0.000267977,0,0,0,0.000923031,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0.000178651,0.000208426,0.000178651,0,0,0,0.000952806,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0
