sample,class,F_g__Staphylococcus,F_g__Acinetobacter,F_g__Corynebacterium,F_g__Cutibacterium,F_g__Pseudomonas,F_g__Streptococcus,F_g__Sphingomonas,F_g__Brevundimonas,F_g__Anaerococcus,F_g__Lawsonella,F_g__norank_f__Neisseriaceae,F_g__Kocuria,F_g__Finegoldia,F_g__Bradyrhizobium,F_g__Pelomonas,F_g__Enhydrobacter,F_g__Deinococcus,F_g__Stenotrophomonas,F_g__Rothia,F_g__Micrococcus,F_g__Paracoccus,F_g__Actinomyces,F_g__Phyllobacterium,F_g__Haemophilus,F_g__Lactobacillus,F_g__Actinotignum,F_g__Gordonia,F_g__Peptoniphilus,F_g__Veillonella,F_g__norank_f__norank_o__Chloroplast,F_g__Prevotella,F_g__Aquabacterium,F_g__Methylobacterium-Methylorubrum,F_g__Delftia,F_g__Granulicatella,F_g__Neisseria,F_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,F_g__Porphyromonas,F_g__Gemella,F_g__Eremococcus,F_g__Roseomonas,F_g__Piscicoccus,F_g__Acidovorax,F_g__Devosia,F_g__unclassified_f__Xanthobacteraceae,F_g__unclassified_f__Enterobacteriaceae,F_g__Brachybacterium,F_g__Chryseobacterium,F_g__Psychrobacter,F_g__Bacillus,F_g__norank_f__Caulobacteraceae,F_g__Rhodococcus,F_g__Fusobacterium,F_g__Burkholderia-Caballeronia-Paraburkholderia,F_g__Brevibacterium,F_g__Mobiluncus,F_g__unclassified_f__Dermacoccaceae,F_g__Pantoea,F_g__Dermabacter,F_g__Kytococcus,F_g__unclassified_o__Enterobacterales,F_g__Aerococcus,F_g__unclassified_f__Intrasporangiaceae,F_g__Luteimonas,F_g__Ezakiella,F_g__Leptotrichia,F_g__norank_f__Weeksellaceae,F_g__unclassified_f__Rhizobiaceae,F_g__Escherichia-Shigella,F_g__Peptostreptococcus,F_g__unclassified_f__Rhodobacteraceae,F_g__unclassified_f__Sphingomonadaceae,F_g__Ornithinimicrobium,F_g__Mesorhizobium,F_g__Anoxybacillus,F_g__norank_f__Mitochondria,F_g__Weissella,F_g__unclassified_f__Comamonadaceae,F_g__Murdochiella,F_g__Enterobacter,F_g__Skermanella,F_g__Flavobacterium,F_g__norank_f__JG30-KF-CM45,F_g__norank_f__Rhizobiaceae,F_g__Dialister,F_g__Aeromonas,F_g__Amaricoccus,F_g__Serratia,F_g__Romboutsia,F_g__Rubellimicrobium,F_g__norank_f__norank_o__SBR1031,F_g__Exiguobacterium,F_g__unclassified_p__Proteobacteria,F_g__Varibaculum,F_g__unclassified_k__norank_d__Bacteria,F_g__Alloprevotella,F_g__Aliterella,F_g__Arthrobacter,F_g__Pseudoxanthomonas,F_g__unclassified_f__Lachnospiraceae,F_g__Sphingopyxis,F_g__Alishewanella,F_g__Abiotrophia,F_g__Truepera,F_g__Ottowia,F_g__norank_f__Muribaculaceae,F_g__Niabella,F_g__Chroococcidiopsis_PCC_7203,F_g__Pedobacter,F_g__unclassified_c__Parcubacteria,H_g__Staphylococcus,H_g__Acinetobacter,H_g__Corynebacterium,H_g__Cutibacterium,H_g__Pseudomonas,H_g__Streptococcus,H_g__Sphingomonas,H_g__Brevundimonas,H_g__Anaerococcus,H_g__Lawsonella,H_g__norank_f__Neisseriaceae,H_g__Kocuria,H_g__Finegoldia,H_g__Bradyrhizobium,H_g__Pelomonas,H_g__Enhydrobacter,H_g__Deinococcus,H_g__Stenotrophomonas,H_g__Rothia,H_g__Micrococcus,H_g__Paracoccus,H_g__Actinomyces,H_g__Phyllobacterium,H_g__Haemophilus,H_g__Lactobacillus,H_g__Actinotignum,H_g__Gordonia,H_g__Peptoniphilus,H_g__Veillonella,H_g__norank_f__norank_o__Chloroplast,H_g__Prevotella,H_g__Aquabacterium,H_g__Methylobacterium-Methylorubrum,H_g__Delftia,H_g__Granulicatella,H_g__Neisseria,H_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,H_g__Porphyromonas,H_g__Gemella,H_g__Eremococcus,H_g__Roseomonas,H_g__Piscicoccus,H_g__Acidovorax,H_g__Devosia,H_g__unclassified_f__Xanthobacteraceae,H_g__unclassified_f__Enterobacteriaceae,H_g__Brachybacterium,H_g__Chryseobacterium,H_g__Psychrobacter,H_g__Bacillus,H_g__norank_f__Caulobacteraceae,H_g__Rhodococcus,H_g__Fusobacterium,H_g__Burkholderia-Caballeronia-Paraburkholderia,H_g__Brevibacterium,H_g__Mobiluncus,H_g__unclassified_f__Dermacoccaceae,H_g__Pantoea,H_g__Dermabacter,H_g__Kytococcus,H_g__unclassified_o__Enterobacterales,H_g__Aerococcus,H_g__unclassified_f__Intrasporangiaceae,H_g__Luteimonas,H_g__Ezakiella,H_g__Leptotrichia,H_g__norank_f__Weeksellaceae,H_g__unclassified_f__Rhizobiaceae,H_g__Escherichia-Shigella,H_g__Peptostreptococcus,H_g__unclassified_f__Rhodobacteraceae,H_g__unclassified_f__Sphingomonadaceae,H_g__Ornithinimicrobium,H_g__Mesorhizobium,H_g__Anoxybacillus,H_g__norank_f__Mitochondria,H_g__Weissella,H_g__unclassified_f__Comamonadaceae,H_g__Murdochiella,H_g__Enterobacter,H_g__Skermanella,H_g__Flavobacterium,H_g__norank_f__JG30-KF-CM45,H_g__norank_f__Rhizobiaceae,H_g__Dialister,H_g__Aeromonas,H_g__Amaricoccus,H_g__Serratia,H_g__Romboutsia,H_g__Rubellimicrobium,H_g__norank_f__norank_o__SBR1031,H_g__Exiguobacterium,H_g__unclassified_p__Proteobacteria,H_g__Varibaculum,H_g__unclassified_k__norank_d__Bacteria,H_g__Alloprevotella,H_g__Aliterella,H_g__Arthrobacter,H_g__Pseudoxanthomonas,H_g__unclassified_f__Lachnospiraceae,H_g__Sphingopyxis,H_g__Alishewanella,H_g__Abiotrophia,H_g__Truepera,H_g__Ottowia,H_g__norank_f__Muribaculaceae,H_g__Niabella,H_g__Chroococcidiopsis_PCC_7203,H_g__Pedobacter,H_g__unclassified_c__Parcubacteria
3_6,6,0.249158851,0.143992854,0.072770582,0.197141581,0.097067143,0.026112848,0.021557243,0.017894894,0.006401667,0.042846509,0.001756737,0.003245497,0.000148876,0.011016823,0.009349412,0.000297752,0.015661754,0.014202769,0.009319637,0.001786512,0.000387078,0.004704481,0.005240435,0.002203365,0.00148876,0,0.000148876,0.000476403,0.00068483,0.000387078,0.000535954,0.001965163,0.001935388,0.001399434,0.002560667,0.000565729,0.000476403,0.000208426,0.001994938,0,0.002262915,0,0.001042132,0.001816287,0.001161233,0.001756737,0,0,0,0,0.000595504,0.000148876,0,0.00452583,0,0,0,0,2.98E-05,0.000327527,0,0,8.93E-05,0,0,0.000327527,0,0,0.000595504,0.000148876,0.001131457,0.000506178,0,0,0,5.96E-05,0.000297752,0.000238202,0,0,0.000238202,0,0,0,2.98E-05,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0.001071907,0,0,0,0,0,0.000446628,0,0,0,0,0.08605032,0.140241179,0.060532976,0.054786363,0.157510794,0.010659521,0.100014888,0.056453774,0.003096621,0.039273485,0.002382016,0.003692124,0.000535954,0.020663987,0.032276314,0.000774155,0.101533423,0.034479678,0.010153342,0.000774155,0.001131457,0.003334822,0.012743784,0.001131457,2.98E-05,0.000416853,0,0,0.002917969,0.000148876,0.000655054,0.009140986,0.002352241,0.000267977,0.001042132,0.000119101,0.001161233,0.000119101,0.00148876,0,0,0.000119101,0.00452583,0.003662349,0.00297752,0.001310109,0.000208426,0,0,0.00068483,0.001191008,0,0,0.009647164,0,0,0.001042132,0,0,0.001875837,0,0,0.001280333,0,8.93E-05,0.000833706,0,0,0,0.000178651,2.98E-05,0,0,0.000416853,0,0,0,8.93E-05,0,0,0.000625279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_6,6,0.10043174,0.076135179,0.028256662,0.654339735,0.055560518,0.003126396,0.008009528,0.007473575,0.000476403,0.013756141,0.00080393,0.000208426,0,0.006103915,0.007175823,8.93E-05,0.000476403,0.008069078,0.000178651,0.000267977,0.000208426,0,0.002649993,0.000416853,0.000327527,0,0,0,0.00068483,0,0.000148876,0.001756737,0.000923031,0,0,0,8.93E-05,0,0.000148876,0,0,0,0.000923031,0.002679768,0,0.000297752,0,0,0,0.000297752,0.000416853,0,0.000178651,0.00074438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0.000208426,0.000267977,0,8.93E-05,0,0.000208426,0,0,0,0,0,0,0.000208426,0,0,0,0,0,0,0.000297752,0,0,0,0,0.000119101,0,0,0,0,0.000267977,0,0,0,0.000148876,0,0.000446628,0,0,0,0,0.056989728,0.206223016,0.019860057,0.031621259,0.304391842,0.003811225,0.058567813,0.032752717,0,0.032157213,0,0.001042132,0,0.04382909,0.032663391,0.001369659,0.005180884,0.050200983,0,0,0.001697186,0,0.026440375,0,0,0,0,0.002798869,0.004555605,0,0.000238202,0.002947745,0.005538187,0.002560667,0,0,0,0,0,0,0,0,0.005061784,0.010093792,0.005567962,0.001161233,0,0,0.000297752,0.000863481,0.004257853,0,0.000119101,0.015453327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002114039,0,0.00154831,0,0.000893256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0,0
1_7,7,0.088968289,0.206520768,0.007205598,0.117284502,0.143784428,0.09968736,0.062766116,0.031621259,0.000476403,0.009557838,0,0.000833706,0,0.020247134,0.017090963,0.001875837,0.000506178,0.02188477,0.010570195,0.000178651,0.000208426,0.003870776,0.009319637,0.056959952,0.008515706,0,0.000178651,0,0.000982582,0.005151109,0.002084264,0.00452583,0.001697186,0.002769093,0.000208426,0.002560667,8.93E-05,0.000476403,0.002530892,0,0,0,0.002769093,0.006252791,0.003513473,0.006252791,0,0.000297752,0.000357302,0.000446628,0.001756737,0,0.000714605,0.001637636,0.000119101,0.000208426,0,0,5.96E-05,0,0,0.000148876,0,0,0,0,0,0,0,0.000893256,0,0.000535954,0.000208426,0.000863481,0.000535954,0.001607861,0,0,0,0,0,0,0,0,0,0,0,0,0.000446628,0.000655054,0,0,0,0,0,0.000476403,0,0,0.000267977,0.000893256,0,0,0,0,0,0,0,0,0,0,0.274229567,0.22262915,0.002769093,0.001220783,0.19851124,0.007086497,0.095221081,0.036355516,0.000267977,0.001250558,0,0.000506178,0,0.019800506,0.024534763,0,0,0.034420128,0.00521066,0,0,8.93E-05,0.013190412,0.001756737,0.003632574,0,0.000327527,0,0,0.001042132,0,0.007592675,0.001578085,0.000893256,0.000714605,8.93E-05,0.000655054,0,0.000625279,0,0.00074438,0,0.003513473,0.003811225,0.00303707,0.000297752,0,8.93E-05,0,0,0.002828644,0,0,0.002590442,0,0,0,0,0,0,0.000387078,0.005806163,0,0,0,0,0,0,0,0.000119101,0,0,0,0.000863481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327527,0,0,0,0,0,0,0,0.000416853,0
2_7,7,0.102277803,0.18109275,0.01214828,0.029358344,0.118683936,0.107964865,0.034628554,0.038231353,0,0.004704481,0,0.001518535,0,0.012416257,0.012803335,0.003453923,0.000416853,0.023075778,0.0226887,0.000238202,0.003692124,0.017924669,0.00830728,0.043203811,0.033318446,0,0.002382016,0.001458985,0.015423552,0.006163466,0.013190412,0.002411791,0.000595504,0.000535954,0.001399434,0.001637636,0.001161233,0.000893256,0.002441566,0,0.00068483,0,0.004287628,0.006133691,0.001935388,0.007592675,0.000446628,0.000655054,0.000148876,0.017835343,0.001220783,0.001191008,0.001310109,0.001042132,0.00229269,0.000119101,0,0,0,0,0,0.000148876,0,0.000327527,8.93E-05,0.000208426,0,0.000446628,2.98E-05,0,0.001816287,0.000357302,0,0.000446628,0,0.000208426,0,0.000774155,0,0,0.000357302,0.000833706,8.93E-05,0,0,0.005389311,0.000476403,0,0.000655054,0.000148876,0,0,0,0.000178651,0,0.001101682,0,0,0,0.000476403,0,0,0,0,0,0,0,5.96E-05,0,0,0.260711627,0.148875986,0.037248772,0.002620217,0.074289117,0.126872116,0.093791871,0.01357749,0.000655054,0.001607861,0.000267977,0.005567962,0.000714605,0.012326932,0.015036475,0.000416853,0.000655054,0.00979604,0.016912312,0.000714605,0.00223314,0.001071907,0.006997171,0.090546375,0.006520768,0,2.98E-05,0.000238202,0.023165103,0.001071907,0.000476403,0.003305047,0.00148876,0.008128629,0.000387078,0.000357302,0,8.93E-05,0.000119101,0,0.000357302,0,0.000863481,0.002143814,0.002649993,0.000119101,0.000119101,0,0,0.000387078,0.000357302,8.93E-05,0.000208426,0.000535954,8.93E-05,0,0,0,0,0.000238202,0,0.001786512,0.000148876,5.96E-05,0.000387078,0.000387078,0,0,0,2.98E-05,0,0.000327527,0,0,0,0.000119101,0,0.000267977,0.000148876,0,0.000119101,0,0,0,0,0,0,0,0,0.000208426,0,0,0,0,0,0.000148876,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0
3_7,7,0.36453774,0.147446777,0.008932559,0.027422957,0.042697633,0.169361322,0.014053893,0.007711776,0,0.006878071,0,0.000506178,0,0.006878071,0.0075629,0.000476403,0,0.007205598,0.035372934,0,0.000238202,0.001637636,0.003275272,0.126217061,0,0,0,5.96E-05,0.004347179,0,0.000893256,0.001458985,0.000416853,0.000923031,0.000357302,0.000446628,0.000267977,0.000267977,0.000595504,0,0,0,0.000148876,0.001726961,0,0.001042132,0,0.000148876,0,0,0.000535954,8.93E-05,0.000238202,0.002620217,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0.000595504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460920054,0.187077564,0.01214828,0.005121334,0.087836832,0.073931815,0.012505583,0.019889832,0.000446628,0.002888194,0,0.003692124,0.001191008,0.010004466,0.010331993,0.001786512,0,0.01357749,0.015751079,0.000476403,0.000446628,0.003245497,0.00532976,0.012743784,0.015661754,0,0,0,0.005687063,0.002173589,0,0.004406729,0.000595504,0.001191008,0.001012357,0.000535954,0.000774155,0,0.002590442,0,0,0.000357302,0.001458985,0.002084264,0.002352241,0.001042132,0.000446628,0,0.000119101,0,0.000923031,0.000208426,0,0.000327527,0,0,0,0,0,0,0,0.000595504,0.000476403,0,0,0.000208426,0,0.000774155,0,0,0,0,0,0.000416853,0,0,0.001369659,0,0,0,0.000357302,0,0,0,0,0.000238202,0.000208426,0,0,0.000446628,0,0.000208426,0,0,0,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0,0,0
4_7,7,0.203334822,0.155515855,0.003007295,0.014679172,0.157540569,0.138901295,0.030281376,0.042757183,0,0.001250558,0,0,0,0.023403305,0.036117314,0.000982582,0,0.02635105,0.010421319,0,0.000238202,0.003275272,0.00899211,0.056275123,8.93E-05,0,0,0,0.00675897,0,0.02194432,0.00681852,0.001071907,0.000952806,0.000714605,0.003305047,0.001429209,0.001518535,0,0,0.000119101,0,0.00452583,0.007146047,0,0,0,0,0,0.001042132,0.002471341,5.96E-05,0.000625279,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0.000655054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001429209,0.001786512,0,0,0,0,0,0,0.000178651,0,0,0.000357302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54866756,0.089355367,0.010302218,0.002262915,0.065624535,0.102903082,0.005925264,0.008217954,0,0.001339884,0,0.003483698,0,0.004764032,0.006461218,0.001399434,0,0.008039303,0.007860652,0.000923031,0.00074438,0.009379187,0.003275272,0.041863927,0.001875837,0,0,0,0.007473575,0.001518535,0.021497692,0.000923031,0.000655054,0.00074438,0.002203365,0.001369659,0.000238202,0.001220783,0.003066845,0,2.98E-05,0,0.00074438,0.001429209,0,0.000327527,0.000327527,0.000178651,0,0.000506178,0.000506178,0.000148876,0.002352241,0.000774155,0.000119101,0,0.000148876,0,0,0.000178651,0,0.002917969,0.000267977,0,0,0.000714605,0,0,0,0.000595504,0.000178651,0,0,0.000238202,8.93E-05,0,8.93E-05,8.93E-05,0,0,0.000148876,0,0.000238202,0,0.000119101,0.000238202,0,0,0,0,0,0,0,0,0.000148876,0.00229269,0,0,0.000148876,0.000208426,0,0,0,0,0,0.000416853,0,0,0,0
1_8,8,0.105285098,0.20973649,0.022480274,0.019145452,0.103826113,0.009319637,0.03992854,0.014887599,0.006282567,0.007771326,0.170284353,0.000476403,0.001756737,0.014708947,0.009528063,0.000863481,0,0.020366235,0.00080393,0.001250558,0.002441566,0.002858419,0.005776388,0.000357302,0.077713265,0.09578681,0,0.001518535,0.00148876,0.002649993,0.00068483,0.002888194,0.000387078,0.000655054,0.000327527,0.000923031,0.000387078,0.000178651,0.002501117,0,0.000178651,0.000327527,0.001965163,0.004972458,0.001965163,0,0,0.000863481,0,0.001399434,0.000625279,0.000327527,0.002322465,0.000625279,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0.000357302,0,8.93E-05,0,0,0,0.000357302,0.000267977,0,0.000625279,0,0,0,0.000327527,0.000327527,0,0,0.000238202,0,0,0.000208426,0,0,0,0,0.001935388,0,0.001994938,0.000267977,0,0,0.000893256,0,0,0,0,0,0,0,0,0,0,0,0.518981688,0.073753164,0.204198303,0.000357302,0.047342564,0.001458985,0.024564538,0.011790978,0.014143219,0.002143814,0.003870776,0.008426381,0.005984815,0.007830877,0.007056722,0.00148876,0.000357302,0.007175823,0.000148876,0.003245497,0.007949978,0.000297752,0.003573024,0.000148876,0.002590442,0.001429209,0.000119101,0.004406729,0.000148876,0.001369659,0.000297752,0.001310109,0.001667411,0.001369659,0,0.000238202,0.000387078,0.000148876,0.000297752,0.00068483,0.002441566,0,0.001012357,0.001250558,0,0,0.000446628,0.000238202,0,0.000148876,0.000535954,0.000714605,0,0.000476403,0.000178651,0.000119101,2.98E-05,0,0.000208426,0.000476403,0.000297752,5.96E-05,0.000774155,0,0.000327527,0,0,0,0,0.000178651,0.000119101,0.000178651,0,0.000208426,0.000595504,0.003156171,0.000119101,0.000357302,5.96E-05,0,0.001875837,0.000297752,0.000178651,0,0,0.000119101,0,0,0,0.000625279,0,0.000119101,0,0,0,0.000297752,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0
2_8,8,0.173738276,0.045943129,0.059103767,0.05133244,0.029328569,0.003394372,0.010093792,0.008217954,0.016227483,0.003305047,0.470329016,0.001429209,0.001578085,0.003900551,0.003066845,0.000625279,0,0.003632574,0.000148876,0.000952806,0.002620217,0.000565729,0.001786512,0.00068483,0,0.083459878,0.000178651,0.00378145,0.000148876,0.000238202,2.98E-05,0.000476403,0.000238202,0.000982582,0.000119101,0.000297752,0.000148876,0,0.000387078,0,0.000297752,0,0.000506178,0.001042132,0,0,0.000119101,0.000387078,0,0,0.000208426,0.000178651,0.000208426,0.000535954,0,0,0,0,0.000952806,0.000506178,0,0,0.000238202,5.96E-05,0,8.93E-05,0,0,0,0.000208426,0,0,0,0,0.001369659,0,8.93E-05,8.93E-05,0,0,0,5.96E-05,0,0.000595504,0,0,0.000119101,0,0,0,0,0,8.93E-05,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346970374,0.135119845,0.083578979,0.032990919,0.064254876,0.006520768,0.009170761,0.01054042,0.059133542,0.005180884,0.019413429,0.007741551,0.013696591,0.008009528,0.005865714,0.02560667,0.001131457,0.012981986,0.001875837,0.002262915,0.008426381,0.000893256,0.005478636,0.000476403,0.000595504,0.005746613,0.000952806,0.019115677,0,0.001191008,0.000416853,0.00303707,0.001191008,0.000774155,0,0.000267977,0.000863481,0.000565729,0.001637636,8.93E-05,0.000416853,0.000208426,0.004883132,0.002352241,0.000148876,0.00080393,0.000625279,0.052434122,0,0.000506178,0.000506178,0,2.98E-05,0.000119101,0.000506178,0.000238202,0,0,0.001310109,0.001101682,0,0.000178651,0.00148876,0.000238202,0.000565729,0.000297752,0,0.000714605,0,0.00148876,0.000476403,0.000297752,2.98E-05,8.93E-05,0.001726961,0,0.000476403,0.000327527,0.000655054,0,0,0,8.93E-05,0.000506178,0.000506178,0.000267977,0,0,0,0.000506178,0,0.000357302,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,8,0.211642102,0.083966056,0.039839214,0.042072354,0.036623493,0.051987494,0.00607414,0.007443799,0.018788149,0.002798869,0.313383951,0.00148876,0.004168528,0.003007295,0.002382016,0.004108977,0.000178651,0.006520768,0.001399434,0.00223314,0.015840405,0.001012357,0.003156171,0.024237011,0.000208426,0.044752121,0,0.010331993,0.002114039,8.93E-05,0.001965163,0.000982582,0.001578085,0.000595504,0.002262915,0.012535358,0.000416853,0.003543248,0.004376954,0,0.002947745,0,0.000357302,0.001518535,0,0.000446628,0,0,0,0.000119101,0.000238202,0,0.002739318,0.001071907,5.96E-05,0,0,0,0.002441566,0,0,0,0,0,0.000178651,0.000863481,0,0.000238202,0,0.000387078,0,0,0,0.000208426,0,0.000178651,0,2.98E-05,0,0,0,0,0,0.000178651,0.000148876,0,0,0,0,0,0,0,0,0,0.000238202,0.000535954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596248325,0.065058806,0.08003573,0.003573024,0.08759863,0.003245497,0.012565133,0.011106149,0.019740956,0.00080393,0.00527021,0.002024713,0.006490993,0.011790978,0.010093792,0.002262915,0,0.015006699,0.001012357,0.002262915,0.011850529,8.93E-05,0.005925264,0.000208426,0.000119101,0.004734256,0,0.007860652,0.000357302,0.001280333,0.000714605,0.003334822,0.001339884,0.00068483,0,0.000595504,0.000923031,0,0.000655054,0,0.00080393,0,0.000119101,0.002530892,0.003900551,0,0.000238202,0,0,0.000535954,0.000267977,0,0.000178651,0.000982582,0,8.93E-05,0,0.000297752,0.001101682,0,0,0,0.000476403,0,0,0,0,0,0,0.000238202,0.000357302,0,0,0.00068483,0,0.001875837,0.000208426,0,0,0,0,0,0,0,0.000178651,0,0.000119101,0,0,0,0,8.93E-05,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0.000267977,0,0,0,0
4_8,8,0.142295668,0.094595802,0.014619622,0.017746018,0.102248027,0.00607414,0.016435909,0.0225696,0.003692124,0.00750335,0.3434569,0.000416853,0.001756737,0.011493226,0.020634212,0.001637636,0,0.020128033,0.000714605,0,0.000714605,0.000893256,0.006610094,0.000416853,0.001310109,0.126276612,0.000446628,0.000476403,0.000506178,0.000833706,0.000893256,0.004406729,0.000506178,0.000416853,0.001458985,0.001161233,0.000655054,0.000446628,0.000357302,0,8.93E-05,0,0.001399434,0.002709543,0.002649993,0,0.000208426,0,0,0,0.001042132,0,0.001816287,0.002709543,0,0,0,0,8.93E-05,0,0,0.000238202,0,0,0,0.000923031,0,0,0,0.000476403,0,5.96E-05,0,0,0.000446628,0.000208426,0,0.000238202,0.000178651,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267977,0,0,0,0,0,0,0.196010124,0.130474914,0.058865565,0.018013994,0.182313533,0.019502754,0.019472979,0.029864523,0.020961739,0.007741551,0.020663987,0.001637636,0.001339884,0.019770731,0.019532529,0.039273485,0.005657287,0.042548757,0.001637636,0.002203365,0.008575257,0.003126396,0.006431443,0.011135924,0.00223314,0.008009528,0.000446628,0.002888194,0.000506178,0.004317404,0.004793807,0.010867947,0.004079202,0.002203365,0.000238202,0.003751675,0.001578085,0.002054489,0.002888194,0,0.00068483,0,0.001250558,0.002917969,0.008962334,0.000714605,0.000714605,0,0,0.000863481,0.000893256,0.000148876,0.002024713,0.000238202,0.001786512,0,0,0,0,0,0,0,0.001220783,0,0,0,0,0.001518535,0.001429209,0,0.000595504,0,0.000655054,0.000327527,0.004555605,0,0,0,0,0,0,0,0.000267977,0.000952806,0,0,0,0,8.93E-05,0.000119101,0,0.000595504,0,0,0,0.003126396,0,0,0.000387078,0,0,0,0.000476403,0,0,0,0,0.000238202,0,0
1_9,9,0.761143368,0.054697037,0.066220039,0.002769093,0.032722942,0.000893256,0.012058955,0.009825815,0,0.001250558,0.011790978,0.002084264,0,0.005835939,0.005687063,0.000565729,0.002054489,0.005806163,0.002411791,0.000148876,0.002262915,0.000357302,0.002471341,0.000506178,0.001816287,0,5.96E-05,0,0.000119101,0.000535954,0.000148876,0.001905613,0.000208426,0.000446628,0,0.000327527,0,0,0,0,0.000208426,0,0.000357302,0.001846062,0,0,8.93E-05,0,0,0.000238202,0.001637636,0,0,0.000238202,0,0,0.000327527,0,0,0,0,0,0.000297752,0,0,0,0,0,0,0,0,2.98E-05,0,0.000267977,0,0,0,0,0,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312312044,0.060145898,0.215989281,0,0.061366682,0.052642549,0.058716689,0.021914545,0.003305047,0.003215721,0.003245497,0.028048236,0.005359536,0.010064017,0.013934792,0.001131457,0.01283311,0.015572428,0.036802144,0.002947745,0.007116272,0.007175823,0.001816287,0.006580319,0,0,0.000267977,0.000119101,0.00148876,0.001220783,0.000208426,0.002649993,0.000446628,0.000387078,0.006669644,0.006461218,0.00068483,0.000714605,0.001071907,0,0.001369659,0,0.001220783,0.002114039,0,0.000238202,0,8.93E-05,0,0,0.001935388,0,0.002501117,0.000357302,0.001518535,0.000387078,0.000952806,0,0.002203365,0,0,0,0.00148876,0,0,0.000148876,0,0.000148876,0,0.000208426,0.000357302,0,0,0,0,0,0,0.000387078,0,0,0,0.000297752,0.000148876,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001161233,0,0,0,0,0,0,0,0,0,0
2_9,9,0.788596099,0.037218997,0.062111061,0.005419086,0.027422957,0.008962334,0.004168528,0.005865714,0,0.001012357,0.029060593,0.000476403,0,0.003275272,0.002798869,0.000208426,0.000774155,0.004228078,0.003662349,8.93E-05,0.001220783,0.000446628,0.002054489,0.000923031,8.93E-05,0,0.000119101,0,2.98E-05,0.000565729,0,0.00074438,0.000148876,0.000148876,0.000148876,0.001161233,8.93E-05,0,0.000327527,0,0.000119101,0,0.00068483,0.00074438,0,0,0,0,0,0,0.000535954,0,0,0.000267977,0,0,0.000178651,0,0.000327527,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0.000208426,0,8.93E-05,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670626768,0.049962781,0.071996427,0.00297752,0.030579128,0.012058955,0.011969629,0.010689296,0.00607414,0.011642102,0.011552777,0.006133691,0.002917969,0.00303707,0.002739318,0.003453923,0.003870776,0.004704481,0.00911121,0.007443799,0.01363704,0.002173589,0.001429209,0.00446628,0,0,0,0.000565729,0.000327527,0.001875837,0.000982582,0.000327527,0.001458985,0.000357302,0.000506178,0.001667411,0.000625279,0.000119101,0.00068483,0,0.002560667,0,0.001131457,0.001161233,0.00074438,0.000238202,0.000267977,0.000297752,0,0.000148876,0.003632574,0,0.000297752,0.000416853,0.000327527,0.000714605,0.000833706,0.000357302,0.001310109,0,0,0.000208426,0.001220783,0,0,0.000208426,0,0,0,0.000267977,0,0.000119101,8.93E-05,0.000178651,0,0.00074438,0,0.000267977,0,0.000178651,0,0.000327527,0,0,0,0,0,0,0.000119101,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0
